squirrel_id,trapping_id,year,vial_number,poop_id,poop_time,comments,problem_duplicate
12953,103884,2011,1,C1354,1120,Lots of strange poop,FALSE
10640,103151,2011,1,C1356,1039,,FALSE
11489,103798,2011,1,C1357,951,Bk ibutton,FALSE
11220,104253,2011,1,C1358,1003,,FALSE
12513,104478,2011,1,C1359,1050,,FALSE
11955,106917,2011,1,C1362,957,,FALSE
11990,102897,2011,1,C1364,1110,,FALSE
12654,103038,2011,1,C1365,1011,"Had small nipples, but I couldn't find them to check colour",FALSE
12000,106791,2011,1,C1366,1506,,FALSE
11905,102907,2011,1,C1368,1025,,FALSE
13092,104037,2011,1,C1369,1123,Released,FALSE
10753,104080,2011,1,C1370,950,,FALSE
13187,106775,2011,1,C1371,1140,,FALSE
12664,103229,2011,1,C1374,1202,,FALSE
12295,103376,2011,1,C1375,955,,FALSE
12884,103839,2011,1,C1378,942,,FALSE
12513,103144,2011,1,C1379,1137,,FALSE
12568,103254,2011,1,C1381,927,,FALSE
11992,103407,2011,1,C1382,936,,FALSE
11872,103385,2011,1,C1383,935,,FALSE
10356,104594,2011,1,C1384,1030,,FALSE
11386,104468,2011,1,C1385,929,,FALSE
13101,103219,2011,1,C1386,1008,,FALSE
12301,106803,2011,1,C1387,1657,,FALSE
11572,103649,2011,1,C1388,915,,FALSE
11998,103013,2011,1,C1389,1145,Rattle at E11?,FALSE
11220,103001,2011,1,C1391,1124,,FALSE
11041,103211,2011,1,C1392,1110,,FALSE
12953,103435,2011,1,C1393,951,,FALSE
11794,103313,2011,1,C1394,1048,,FALSE
10422,103100,2011,1,C1397,1031,,FALSE
11448,103825,2011,1,C1399,,collar:1,FALSE
11989,104056,2011,1,C1403,932,,FALSE
11577,102956,2011,1,C1404,1143,colar not on when weighted,FALSE
12202,102945,2011,1,C1405,1114,Left tag was ripped out,FALSE
12423,102858,2011,1,C1407,1101,,FALSE
11867,103315,2011,1,C1408,936,,FALSE
12628,103951,2011,1,C1412,839,injected with DLW for FMR,FALSE
12636,104490,2011,1,C1413,1045,,FALSE
10711,103373,2011,1,C1414,1108,,FALSE
11877,104179,2011,1,C1416,1107,,FALSE
12538,106829,2011,1,C1418,1655,O/B,FALSE
12432,103167,2011,1,C1419,836,,FALSE
12568,102927,2011,1,C1420,1015,,FALSE
13203,103220,2011,1,C1424,1015,,FALSE
11105,103449,2011,1,C1425,1020,,FALSE
13677,103476,2011,1,C1427,1112,,FALSE
10422,106839,2011,1,C1429,1631,,FALSE
12952,103255,2011,1,C1430,1110,,FALSE
11057,103212,2011,1,C1432,1015,,FALSE
11897,103368,2011,1,C1433,1017,,FALSE
11489,104349,2011,1,C1434,840,blood sample collected for FMR,FALSE
12065,103784,2011,1,C1436,1048,,FALSE
12297,102899,2011,1,C1437,1126,,FALSE
10753,103152,2011,1,C1438,931,,FALSE
12026,104271,2011,1,C1440,1029,,FALSE
10374,103223,2011,1,C1446,1111,,FALSE
19267,103171,2011,1,C1447,1024,,FALSE
11997,103196,2011,1,C1448,1137,,FALSE
11815,103314,2011,1,C1449,917,,FALSE
12691,102901,2011,1,C1451,1030,,FALSE
11344,104310,2011,1,C1456,1052,,FALSE
12434,106807,2011,1,C1459,1019,,FALSE
11991,103988,2011,1,C1461,1057,,FALSE
12065,102898,2011,1,C1462,1205,,FALSE
12551,103526,2011,1,C1463,1001,,FALSE
13016,106833,2011,1,C1464,1627,O*/Y*,FALSE
11084,103069,2011,1,C1465,1100,,FALSE
11989,102925,2011,1,C1466,1100,,FALSE
12022,103318,2011,1,C1467,1033,R ibutton; fur around neck quite worn,FALSE
11993,103354,2011,1,C1469,1012,Flaky,FALSE
11577,103115,2011,1,C1471,1033,Really bad neck,FALSE
13676,103475,2011,1,C1474,953,,FALSE
11077,103178,2011,1,C1475,1134,,FALSE
12300,103253,2011,1,C1480,1040,collar caused very little irritation,FALSE
13678,103258,2011,1,C1484,1116,"Rc irritate fur off, heatshrink chewed 2",FALSE
11220,103365,2011,1,C1485,1048,,FALSE
11994,103432,2011,1,C1488,1108,Another uts juv here,FALSE
12691,104690,2011,1,C1489,1041,,FALSE
11084,103230,2011,1,C1490,940,,FALSE
12301,103015,2011,1,C1493,1037,,FALSE
11978,103249,2011,1,C1495,1154,weird scabs  on back neck still healing,FALSE
11489,103004,2011,1,C1496,1005,Forgot to check nipples,FALSE
12303,103190,2011,1,C1497,1126,,FALSE
12699,103625,2011,1,C1499,940,,FALSE
11576,103961,2011,1,C1500,1110,,FALSE
11937,104859,2011,1,C1501,1140,,FALSE
12462,103538,2011,1,C1504,938,,FALSE
12700,104069,2011,1,C1505,1032,,FALSE
13092,104159,2011,1,C1506,928,Released,FALSE
11725,107550,2012,1,C1507,1231,,FALSE
12543,103564,2011,1,C1510,1050,,FALSE
12054,103453,2011,1,C1511,1217,,FALSE
11944,103668,2011,1,C1512,1129,,FALSE
12973,103817,2011,1,C1513,1115,,FALSE
11895,103445,2011,1,C1514,1049,,FALSE
11319,103390,2011,1,C1516,1040,Neck was bad - had an open wound from the collar,FALSE
12568,103473,2011,1,C1518,1008,,FALSE
12629,103852,2011,1,C1519,1159,Couldn't find nipples,FALSE
12305,103697,2011,1,C1520,1133,Neck has open wound from collar,FALSE
13193,103941,2011,1,C1521,1018,,FALSE
11173,104686,2011,1,C1522,1006,,FALSE
12492,104029,2011,1,C1523,1023,,FALSE
12190,104134,2011,1,C1524,1147,"Large R notch, possible L notch",FALSE
11896,104415,2011,1,C1525,1047,One nipple was bloody,FALSE
11464,103450,2011,1,C1527,1122,,FALSE
10356,103447,2011,1,C1528,1159,,FALSE
12709,103735,2011,1,C1529,908,,FALSE
12625,103700,2011,1,C1530,1032,Couldn't find nipples,FALSE
11897,103695,2011,1,C1531,955,Only one lac nipple others look LL,FALSE
11453,103749,2011,1,C1532,1110,,FALSE
11343,103895,2011,1,C1533,1016,,FALSE
10618,103487,2011,1,C1535,1110,,FALSE
10937,104062,2011,1,C1537,1127,,FALSE
13045,103863,2011,1,C1538,1030,FORGOT WEIGHT,FALSE
12056,103688,2011,1,C1539,901,,FALSE
12527,104408,2011,1,C1540,932,,FALSE
12704,103530,2011,1,C1541,1023,,FALSE
12012,104133,2011,1,C1542,1147,,FALSE
12552,103692,2011,1,C1543,1021,,FALSE
10818,103945,2011,1,C1544,831,,FALSE
10374,103481,2011,1,C1545,1027,Unmarked midden; may be her primary because it's more active than M.9. midden,FALSE
12026,103740,2011,1,C1547,940,Released,FALSE
11319,103658,2011,1,C1548,1120,Neck scabbing up from injuries from a previous collar,FALSE
12623,104136,2011,1,C1549,1051,,FALSE
13672,103808,2011,1,C1550,940,MEDIUM Dark nipples,FALSE
10331,103931,2011,1,C1554,959,,FALSE
8762,103841,2011,1,C1556,1135,,FALSE
11664,104146,2011,1,C1557,950,,FALSE
11800,104065,2011,1,C1558,1107,,FALSE
12933,104079,2011,1,C1559,818,,FALSE
11693,103806,2011,1,C1561,1100,LARGE PINK NIPPLES,FALSE
11306,104122,2011,1,C1562,855,,FALSE
13677,103382,2011,1,C1563,1310,,FALSE
10937,103690,2011,1,C1564,1105,,FALSE
10526,104121,2011,1,C1565,931,Rattle recorded,FALSE
12933,103954,2011,1,C1566,1018,,FALSE
12477,103676,2011,1,C1567,947,,FALSE
13676,104185,2011,1,C1568,927,,FALSE
11721,104124,2011,1,C1569,944,,FALSE
11978,103546,2011,1,C1570,906,"ear badly infected and ripped, tag removed",FALSE
11937,103860,2011,1,C1571,951,,FALSE
11725,103906,2011,1,C1572,1030,FLACKY NIPPLES,FALSE
12048,105730,2011,1,C1573,1100,,FALSE
11057,103478,2011,1,C1575,1101,Released,FALSE
12516,103910,2011,1,C1576,1130,LARGE PINK NIPPLES,FALSE
12460,104195,2011,1,C1577,1110,,FALSE
12477,103403,2011,1,C1578,1028,,FALSE
11953,103571,2011,1,C1579,1052,Escaped,FALSE
11084,103395,2011,1,C1580,1043,,FALSE
11794,103999,2011,1,C1581,941,,FALSE
12572,103807,2011,1,C1582,1120,,FALSE
12423,103699,2011,1,C1583,1202,Neck fur worn in places from collar; pink ibutton,FALSE
10342,103441,2011,1,C1585,942,Neck looks fine once collar removed,FALSE
12628,103566,2011,1,C1586,1202,R ibutton,FALSE
11527,103738,2011,1,C1588,1010,,FALSE
12844,103846,2011,1,C1589,955,,FALSE
11720,103384,2011,1,C1590,1039,,FALSE
11803,104000,2011,1,C1592,954,,FALSE
13431,103527,2011,1,C1593,1113,,FALSE
12502,103909,2011,1,C1595,1020,,FALSE
10994,107606,2012,1,C1596,1442,CMR 3,FALSE
11985,103374,2011,1,C1597,1130,Flaky furry LD scabby raw neck with puss,FALSE
11695,103905,2011,1,C1598,950,,FALSE
12008,103391,2011,1,C1599,1119,Rattled slightly off midden; left and right triangular notches on ears; rattle location approximate because it's almost off-grid,FALSE
13677,103788,2011,1,C1600,1104,,FALSE
12945,103787,2011,1,C1602,1016,possibly juv of R5. 545/544,FALSE
13092,104681,2011,1,C1603,1131,,FALSE
10946,103913,2011,1,C1604,941,,FALSE
12006,103800,2011,1,C1605,1013,,FALSE
12442,103667,2011,1,C1606,1200,,FALSE
10918,103534,2011,1,C1607,1011,,FALSE
12009,103528,2011,1,C1608,946,Ate old open cone while in trap; couldn't find nipples,FALSE
10520,103745,2011,1,C1610,845,,FALSE
11725,103532,2011,1,C1612,928,,FALSE
11971,103545,2011,1,C1613,1033,,FALSE
12846,104224,2011,1,C1614,945,Released.,FALSE
10818,103389,2011,1,C1615,1227,purple ibutton,FALSE
12368,103845,2011,1,C1616,926,,FALSE
12026,103870,2011,1,C1617,952,Released,FALSE
11256,103443,2011,1,C1618,925,,FALSE
12633,103765,2011,1,C1619,947,,FALSE
11351,104063,2011,1,C1621,1055,,FALSE
12513,103759,2011,1,C1622,1110,,FALSE
11943,103397,2011,1,C1623,1114,,FALSE
12832,104078,2011,1,C1625,1157,,FALSE
11049,103842,2011,1,C1626,1013,,FALSE
10908,103703,2011,1,C1627,1115,,FALSE
10321,103436,2011,1,C1628,1123,,FALSE
12026,103401,2011,1,C1629,1050,,FALSE
13092,103968,2011,1,C1630,1014,,FALSE
11946,103399,2011,1,C1631,1244,,FALSE
11966,103889,2011,1,C1632,1102,,FALSE
10933,104081,2011,1,C1633,1130,,FALSE
11812,103987,2011,1,C1634,1019,,FALSE
12059,103479,2011,1,C1636,1125,,FALSE
11486,103468,2011,1,C1637,1038,,FALSE
11803,103623,2011,1,C1638,1058,,FALSE
12048,103763,2011,1,C1641,1020,,FALSE
12432,104273,2011,1,C1643,937,,FALSE
11965,103416,2011,1,C1644,1021,,FALSE
11722,103634,2011,1,C1646,1122,,FALSE
11029,103477,2011,1,C1647,1019,,FALSE
12538,103689,2011,1,C1648,934,,FALSE
11998,103917,2011,1,C1649,1048,,FALSE
11576,103766,2011,1,C1651,1101,,FALSE
12824,103854,2011,1,C1652,1112,,FALSE
13090,104035,2011,1,C1653,1104,,FALSE
11489,107616,2012,1,C1654,1218,CMR 1,FALSE
12628,104137,2011,1,C1657,913,Final blood sample collected for FMR.,FALSE
11527,104064,2011,1,C1659,935,,FALSE
11057,103360,2011,1,C1660,1130,,FALSE
12700,103626,2011,1,C1661,1041,,FALSE
12060,103439,2011,1,C1662,952,,FALSE
12312,103844,2011,1,C1663,941,,FALSE
13193,103752,2011,1,C1664,1046,,FALSE
12946,103737,2011,1,C1666,935,possibly juv of R5. 545/544,FALSE
11313,103492,2011,1,C1667,1011,,FALSE
10942,104082,2011,1,C1668,1102,,FALSE
11057,103792,2011,1,C1669,1027,,FALSE
11306,103429,2011,1,C1670,1145,,FALSE
11049,103621,2011,1,C1671,1027,,FALSE
11011,103811,2011,1,C1672,1011,,FALSE
11593,103438,2011,1,C1673,1112,,FALSE
13212,104126,2011,1,C1675,908,,FALSE
12460,103490,2011,1,C1676,1006,,FALSE
11800,103414,2011,1,C1677,959,,FALSE
11049,103995,2011,1,C1679,921,,FALSE
12478,103500,2011,1,C1680,957,,FALSE
10326,103790,2011,1,C1681,1007,"Rattled at o.6, 19.1 after taking off once released.",FALSE
11376,104123,2011,1,C1682,1005,,FALSE
11816,104002,2011,1,C1684,842,,FALSE
12294,103472,2011,1,C1685,1055,Neck fur all grown back,FALSE
10995,103657,2011,1,C1687,958,Set off-midden,FALSE
12669,103734,2011,1,C1688,1043,,FALSE
10321,103885,2011,1,C1690,1051,,FALSE
12423,104259,2011,1,C1692,1107,,FALSE
11343,103444,2011,1,C1693,1208,,FALSE
11577,103864,2011,1,C1694,1050,,FALSE
10375,103442,2011,1,C1698,957,Neck fur still worn from previous collar.,FALSE
11623,103558,2011,1,C1699,1149,,FALSE
12202,103529,2011,1,C1703,1045,Neck was fine - no fur wear from collar,FALSE
11572,104178,2011,1,C1704,904,Collar bad  4,FALSE
11272,103796,2011,1,C1705,1104,Caught and rattled slightly off midden,FALSE
11256,103631,2011,1,C1706,1109,,FALSE
12462,103921,2011,1,C1707,1019,,FALSE
12845,104223,2011,1,C1709,933,,FALSE
12706,104314,2011,1,C1711,955,,FALSE
13033,103862,2011,1,C1712,1020,,FALSE
12636,104088,2011,1,C1713,1010,,FALSE
12493,103890,2011,1,C1714,903,,FALSE
12297,103549,2011,1,C1716,1014,,FALSE
11343,103556,2011,1,C1718,1031,"Neck has scab where no shrinkwrap, but otherwise it's fine",FALSE
12053,103907,2011,1,C1720,1145,,FALSE
12372,103707,2011,1,C1721,1130,,FALSE
11344,103483,2011,1,C1722,1102,Rattled off-midden,FALSE
10919,103568,2011,1,C1723,1030,,FALSE
11970,103469,2011,1,C1725,1014,deep Holes/wounds btw ears scabbing over,FALSE
12844,103693,2011,1,C1726,1009,Trapped on new midden. Left ear had a single notch.,FALSE
11965,104066,2011,1,C1727,1014,,FALSE
10872,103554,2011,1,C1728,1036,,FALSE
12668,103733,2011,1,C1729,1008,,FALSE
11985,104181,2011,1,C1730,920,,FALSE
11976,103321,2011,1,C1731,938,,FALSE
10526,103553,2011,1,C1733,1022,,FALSE
11386,103888,2011,1,C1734,924,,FALSE
11306,103691,2011,1,C1736,909,,FALSE
11678,103743,2011,1,C1737,1100,,FALSE
11972,103783,2011,1,C1738,1006,,FALSE
11876,103731,2011,1,C1739,1018,,FALSE
12551,104068,2011,1,C1741,1022,,FALSE
12538,103550,2011,1,C1742,943,,FALSE
12026,103636,2011,1,C1743,1054,,FALSE
11697,103665,2011,1,C1744,1110,flacky nipples,FALSE
13672,103958,2011,1,C1745,1150,DARK NIPPLES FLACKY POSSIBLY LL,FALSE
12026,104019,2011,1,C1746,955,Released,FALSE
12295,103732,2011,1,C1747,1110,,FALSE
11997,103323,2011,1,C1748,1050,,FALSE
11527,104909,2011,1,C1750,920,,FALSE
12482,108803,2012,1,C1751,1030,,FALSE
11012,106999,2012,1,C1753,1312,,FALSE
10937,104907,2011,1,C1755,1024,No neck scabbing or irritation,FALSE
10318,108470,2012,1,C1756,1030,,FALSE
11459,106720,2011,1,C1757,905,,FALSE
12112,104913,2011,1,C1759,912,"Left ear appeared ripped and right ear unharmed. Treated as a uts, but is likely H0046/- male.",FALSE
12633,108147,2012,1,C1760,1348,,FALSE
13082,106933,2011,1,C1761,1109,,FALSE
11778,106498,2011,1,C1762,929,,FALSE
11645,107498,2012,1,C1763,1642,,FALSE
11105,107549,2012,1,C1764,1250,,FALSE
13672,107337,2012,1,C1765,1252,,FALSE
11225,105269,2011,1,C1766,1025,Nipples pink at base,FALSE
12190,108385,2012,1,C1767,1245,,FALSE
11012,107643,2012,1,C1768,1408,,FALSE
12137,107526,2012,1,C1769,,CMR 5,FALSE
10374,107604,2012,1,C1770,1115,CMR 1,FALSE
11343,108376,2012,1,C1771,1316,,FALSE
12422,108386,2012,1,C1772,1119,,FALSE
11645,108480,2012,1,C1773,1244,,FALSE
12702,106733,2011,1,C1774,836,,FALSE
12815,107777,2012,1,C1775,1142,,FALSE
11978,105095,2011,1,C1776,921,,FALSE
12422,108701,2012,1,C1777,1045,,FALSE
10994,108374,2012,1,C1778,1155,,FALSE
12629,107534,2012,1,C1779,,CMR 5,FALSE
12760,107715,2012,1,C1780,1318,,FALSE
12014,104995,2011,1,C1782,1213,Rattled off-midden; took DNA samples,FALSE
10937,105704,2011,1,C1783,1051,,FALSE
13033,107654,2012,1,C1784,1356,,FALSE
11344,107615,2012,1,C1785,1153,CMR 1,FALSE
11863,106727,2011,1,C1786,939,,FALSE
12664,108390,2012,1,C1787,1010,,FALSE
10331,105702,2011,1,C1788,1102,,FALSE
12049,107502,2012,1,C1789,1243,,FALSE
12516,107433,2012,1,C1790,1517,,FALSE
12695,106499,2011,1,C1791,833,,FALSE
12340,108298,2012,1,C1792,1149,,FALSE
11609,104725,2011,1,C1793,1118,,FALSE
10508,107547,2012,1,C1794,1334,,FALSE
12912,108487,2012,1,C1795,1111,,FALSE
11897,108777,2012,1,C1796,1145,,FALSE
13035,107557,2012,1,C1798,1351,,FALSE
12463,108300,2012,1,C1799,1126,,FALSE
12844,106500,2011,1,C1801,951,,FALSE
11622,107519,2012,1,C1802,1302,CMR 6,FALSE
12432,104788,2011,1,C1803,1034,,FALSE
11896,104776,2011,1,C1804,959,Barely lac,FALSE
10818,104994,2011,1,C1805,1144,Nipples were still fleshy but I couldn't get milk,FALSE
11672,107331,2012,1,C1806,1151,,FALSE
10587,104856,2011,1,C1807,1155,,FALSE
13084,108395,2012,1,C1808,1209,,FALSE
11057,104694,2011,1,C1809,1029,,FALSE
12846,106734,2011,1,C1810,920,Chase by -/Y!,FALSE
13185,107544,2012,1,C1811,1208,CMR 5,FALSE
11672,107924,2012,1,C1813,1255,,FALSE
11188,108141,2012,1,C1814,1421,,FALSE
12461,107139,2012,1,C1815,1119,,FALSE
12329,107430,2012,1,C1816,1507,,FALSE
12469,104708,2011,1,C1817,1020,,FALSE
11841,107521,2012,1,C1818,124,CMR 6,FALSE
12703,107537,2012,1,C1819,1130,CMR 5,FALSE
13132,104794,2011,1,C1820,1125,Maybe U2 juv (offgrid female),FALSE
12574,107877,2012,1,C1821,1331,,FALSE
12112,105769,2011,1,C1822,1039,,FALSE
11537,104774,2011,1,C1823,947,Not sure about P1,FALSE
11576,104713,2011,1,C1824,1002,,FALSE
10318,107514,2012,1,C1825,1216,CMR 5,FALSE
12329,104663,2011,1,C1826,1020,flacky nipples,FALSE
10422,104617,2011,1,C1829,945,,FALSE
10918,104711,2011,1,C1830,1028,,FALSE
12628,108554,2012,1,C1831,1030,,FALSE
11449,105765,2011,1,C1832,1016,,FALSE
10374,107682,2012,1,C1833,1235,CMR 6,FALSE
11577,104936,2011,1,C1834,1132,,FALSE
12574,107141,2012,1,C1835,1401,,FALSE
12429,104779,2011,1,C1836,1122,,FALSE
10351,104906,2011,1,C1837,951,,FALSE
10520,105703,2011,1,C1838,1117,,FALSE
12333,107714,2012,1,C1840,1415,,FALSE
11545,104782,2011,1,C1841,1102,,FALSE
10508,107135,2012,1,C1842,1251,,FALSE
11449,104908,2011,1,C1843,1010,,FALSE
12337,108573,2012,1,C1844,,,FALSE
11041,104578,2011,1,C1845,1009,,FALSE
13429,104916,2011,1,C1846,1002,,FALSE
12766,108391,2012,1,C1847,1110,,FALSE
11895,104775,2011,1,C1848,1012,,FALSE
12628,108205,2012,1,C1849,1215,,FALSE
19255,104852,2011,1,C1851,932,,FALSE
12045,105102,2011,1,C1852,1120,,FALSE
12026,104715,2011,1,C1853,937,,FALSE
11660,104910,2011,1,C1854,937,,FALSE
12329,107333,2012,1,C1855,1615,,FALSE
11802,107500,2012,1,C1856,1659,,FALSE
13203,105706,2011,1,C1857,1132,,FALSE
12374,108146,2012,1,C1858,1115,,FALSE
10374,107681,2012,1,C1859,1111,CMR 5,FALSE
12636,107933,2012,1,C1860,1236,,FALSE
11797,107280,2012,1,C1861,1522,,FALSE
11036,104649,2011,1,C1862,1019,Released.,FALSE
10201,104835,2011,1,C1863,1008,,FALSE
11049,106496,2011,1,C1864,1001,,FALSE
12516,107086,2012,1,C1865,1450,,FALSE
11402,104724,2011,1,C1867,1123,,FALSE
11664,104704,2011,1,C1868,1040,,FALSE
13200,105693,2011,1,C1869,1117,,FALSE
12060,104850,2011,1,C1870,941,,FALSE
11377,104619,2011,1,C1871,923,,FALSE
11725,107925,2012,1,C1872,1219,,FALSE
11239,104843,2011,1,C1873,819,,FALSE
10482,104817,2011,1,C1874,1045,,FALSE
11848,104727,2011,1,C1875,1107,,FALSE
12060,104728,2011,1,C1876,1026,,FALSE
11589,107375,2012,1,C1877,1200,,FALSE
12049,104977,2011,1,C1878,905,,FALSE
13111,107639,2012,1,C1879,1230,CMR 1,FALSE
10508,107421,2012,1,C1880,1357,"female passed out while collaring, cut collar",FALSE
11577,104784,2011,1,C1881,1013,"P3? Big female, big stomac possibly pregnant",FALSE
12629,108206,2012,1,C1882,1150,,FALSE
11611,106497,2011,1,C1883,906,Secondary midden.,FALSE
12435,104790,2011,1,C1884,1040,,FALSE
10995,107607,2012,1,C1885,1123,CMR 1,FALSE
12053,104662,2011,1,C1886,1110,,FALSE
10929,108140,2012,1,C1887,1045,,FALSE
13045,107934,2012,1,C1889,1200,,FALSE
10640,104919,2011,1,C1890,1035,,FALSE
11873,104765,2011,1,C1891,918,,FALSE
13427,104698,2011,1,C1892,1000,,FALSE
13009,108287,2012,1,C1893,114555,,FALSE
12575,107554,2012,1,C1894,1330,,FALSE
12050,107873,2012,1,C1895,1128,,FALSE
11895,105678,2011,1,C1896,1120,,FALSE
12460,107774,2012,1,C1897,1122,,FALSE
11351,104695,2011,1,C1898,1009,,FALSE
10929,107919,2012,1,C1899,1105,,FALSE
10374,107603,2012,1,C1900,1108,CMR 2,FALSE
11693,104924,2011,1,C1901,1100,,FALSE
11978,105993,2011,1,C1902,1022,2-P/P,FALSE
11220,107609,2012,1,C1903,1404,CMR 2,FALSE
12329,108297,2012,1,C1905,1221,,FALSE
11576,105735,2011,1,C1906,905,,FALSE
11797,107551,2012,1,C1907,1133,released,FALSE
12359,108299,2012,1,C1908,1238,,FALSE
11944,104873,2011,1,C1909,1030,,FALSE
11896,107619,2012,1,C1910,1518,CMR 3,FALSE
12463,104927,2011,1,C1911,1040,,FALSE
11459,104846,2011,1,C1912,840,,FALSE
11863,104849,2011,1,C1913,858,,FALSE
11946,104741,2011,1,C1914,1204,,FALSE
11720,104651,2011,1,C1915,1012,,FALSE
12063,104901,2011,1,C1916,1009,,FALSE
11306,104650,2011,1,C1917,936,,FALSE
10910,105894,2011,1,C1919,936,1. Mark Recapture.,FALSE
10587,107309,2012,1,C1920,1511,,FALSE
11816,104764,2011,1,C1921,837,,FALSE
12202,104777,2011,1,C1922,1140,,FALSE
10348,104975,2011,1,C1923,1030,,FALSE
12329,107046,2012,1,C1924,1430,,FALSE
11695,107966,2012,1,C1925,1258,,FALSE
12372,104861,2011,1,C1926,1125,,FALSE
12876,107703,2012,1,C1927,1115,CMR 5,FALSE
13193,104621,2011,1,C1928,937,,FALSE
11220,107687,2012,1,C1929,,CMR: 6,FALSE
10233,104761,2011,1,C1930,942,,FALSE
11537,105676,2011,1,C1931,1100,,FALSE
12329,107281,2012,1,C1932,1342,,FALSE
13030,104823,2011,1,C1933,1100,FOUND NEAR THE 00 MIDDEN. Probably a child of -/P,FALSE
11965,104653,2011,1,C1934,1107,,FALSE
13185,108211,2012,1,C1935,135520,Recap released.,FALSE
12345,104860,2011,1,C1936,1025,,FALSE
10374,108372,2012,1,C1937,1240,SWOLLEN REP TRACT,FALSE
12059,104766,2011,1,C1938,952,,FALSE
11105,107313,2012,1,C1939,1328,,FALSE
13672,105929,2011,1,C1941,957,1. Mark Recapture.,FALSE
11794,104696,2011,1,C1942,945,,FALSE
13184,107708,2012,1,C1943,1240,CMR 6,FALSE
8764,105701,2011,1,C1944,1037,,FALSE
12469,107931,2012,1,C1945,1136,,FALSE
11352,104845,2011,1,C1946,914,,FALSE
12664,104736,2011,1,C1948,1143,Not confident of reproductive status; small nipples but couldn't find them to check colour,FALSE
12700,104583,2011,1,C1950,929,,FALSE
11968,104897,2011,1,C1951,1000,,FALSE
11589,107277,2012,1,C1952,1333,,FALSE
12633,107879,2012,1,C1953,1230,,FALSE
12022,104996,2011,1,C1954,1159,,FALSE
12478,104792,2011,1,C1955,1150,,FALSE
11695,107215,2012,1,C1956,1356,,FALSE
10496,107546,2012,1,C1957,1209,,FALSE
10508,104701,2011,1,C1958,1000,,FALSE
12423,107528,2012,1,C1959,115,CMR 6,FALSE
12912,107087,2012,1,C1961,1500,,FALSE
13667,104950,2011,1,C1962,1026,,FALSE
12357,104582,2011,1,C1963,936,,FALSE
13040,104666,2011,1,C1964,1040,,FALSE
12885,104838,2011,1,C1965,930,,FALSE
11105,107178,2012,1,C1966,1219,,FALSE
11645,104858,2011,1,C1967,1110,,FALSE
12064,104902,2011,1,C1968,923,,FALSE
11818,104812,2011,1,C1969,843,,FALSE
11722,104871,2011,1,C1970,1007,,FALSE
12539,105874,2011,1,C1971,916,1-Y!/Y!,FALSE
11973,104899,2011,1,C1972,915,,FALSE
12054,108215,2012,1,C1973,1152,,FALSE
11036,104842,2011,1,C1974,925,,FALSE
12050,108144,2012,1,C1975,1143,,FALSE
11012,107213,2012,1,C1976,1129,,FALSE
12462,105790,2011,1,C1977,1102,,FALSE
12060,104697,2011,1,C1979,957,Released.,FALSE
12477,104883,2011,1,C1980,1108,,FALSE
13084,107638,2012,1,C1981,1208,G/BK,FALSE
12993,107556,2012,1,C1982,1403,,FALSE
10937,104648,2011,1,C1983,1056,,FALSE
11953,104940,2011,1,C1984,1011,,FALSE
13203,106735,2011,1,C1985,856,,FALSE
12037,104581,2011,1,C1986,959,,FALSE
11486,106451,2011,1,C1987,1021,Y/G,FALSE
10342,108273,2012,1,C1988,115621,,FALSE
12054,104926,2011,1,C1989,1130,,FALSE
10191,104739,2011,1,C1990,1127,,FALSE
12359,108217,2012,1,C1991,1140,,FALSE
